_id,datetime,measurement.date,measurement.mass,measurement.name,measurement.remark,measurement.time,measurement.volume,modifeod,name
"""616a6da06c2600003f001031""",16.10.2021 08:13:51,"[""2021-10-16""]",[526.4561157226562],"[""Borhspat""]","[""""]","[""08:13:21""]",[175.48536682128906],16.10.2021 08:13:51,DeutscheBarytIndustrieOwlEye
"""616a6f426c2600003f001061""",16.10.2021 08:20:50,"[""2021-10-16""]",[533.6951293945312],"[""Borhspat""]","[""""]","[""08:20:21""]",[177.89837646484375],16.10.2021 08:20:50,DeutscheBarytIndustrieOwlEye
"""616a70e66c2600003f001091""",16.10.2021 08:27:50,"[""2021-10-16""]",[530.7088623046875],"[""Borhspat""]","[""""]","[""08:27:21""]",[176.90296936035156],16.10.2021 08:27:50,DeutscheBarytIndustrieOwlEye
"""616a728a6c2600003f0010c1""",16.10.2021 08:34:50,"[""2021-10-16""]",[531.222900390625],"[""Borhspat""]","[""""]","[""08:34:21""]",[177.0742950439453],16.10.2021 08:34:50,DeutscheBarytIndustrieOwlEye
"""616a74306c2600003f0010f3""",16.10.2021 08:41:52,"[""2021-10-16""]",[522.7695922851562],"[""Borhspat""]","[""""]","[""08:41:21""]",[174.25653076171875],16.10.2021 08:41:52,DeutscheBarytIndustrieOwlEye
"""616a75d26c2600003f001123""",16.10.2021 08:48:50,"[""2021-10-16""]",[528.4312744140625],"[""Borhspat""]","[""""]","[""08:48:21""]",[176.1437530517578],16.10.2021 08:48:50,DeutscheBarytIndustrieOwlEye
"""616a77766c2600003f001153""",16.10.2021 08:55:50,"[""2021-10-16""]",[525.9404296875],"[""Borhspat""]","[""""]","[""08:55:21""]",[175.31346130371094],16.10.2021 08:55:50,DeutscheBarytIndustrieOwlEye
"""616a791a6c2600003f001183""",16.10.2021 09:02:50,"[""2021-10-16""]",[529.3634643554688],"[""Borhspat""]","[""""]","[""09:02:21""]",[176.45448303222656],16.10.2021 09:02:50,DeutscheBarytIndustrieOwlEye
"""616a7abe6c2600003f0011b3""",16.10.2021 09:09:50,"[""2021-10-16""]",[527.4600830078125],"[""Borhspat""]","[""""]","[""09:09:21""]",[175.82003784179688],16.10.2021 09:09:50,DeutscheBarytIndustrieOwlEye
"""616a7c626c2600003f0011e3""",16.10.2021 09:16:50,"[""2021-10-16""]",[529.2171630859375],"[""Borhspat""]","[""""]","[""09:16:21""]",[176.40573120117188],16.10.2021 09:16:50,DeutscheBarytIndustrieOwlEye
