_id,datetime,measurement.date,measurement.mass,measurement.name,measurement.remark,measurement.time,measurement.volume,modifeod,name
"""616ac48f6c2600003f001a41""",16.10.2021 14:24:47,"[""2021-10-16""]",[23.220722198486328],"[""Siebanlage-Grobgut""]","[""""]","[""14:24:21""]",[8.007144927978516],16.10.2021 14:24:47,DeutscheBarytIndustrieOwlEye
"""616ac6346c2600003f001a71""",16.10.2021 14:31:48,"[""2021-10-16""]",[22.335933685302734],"[""Siebanlage-Grobgut""]","[""""]","[""14:31:21""]",[7.702045440673828],16.10.2021 14:31:48,DeutscheBarytIndustrieOwlEye
"""616ac7d76c2600003f001aa1""",16.10.2021 14:38:47,"[""2021-10-16""]",[23.223752975463867],"[""Siebanlage-Grobgut""]","[""""]","[""14:38:21""]",[8.008190155029297],16.10.2021 14:38:47,DeutscheBarytIndustrieOwlEye
"""616ac97b6c2600003f001ad1""",16.10.2021 14:45:47,"[""2021-10-16""]",[22.99467658996582],"[""Siebanlage-Grobgut""]","[""""]","[""14:45:21""]",[7.929198741912842],16.10.2021 14:45:47,DeutscheBarytIndustrieOwlEye
"""616acfc1f97a0000240066ee""",16.10.2021 15:12:33,"[""2021-10-16""]",[23.67424774169922],"[""Siebanlage-Grobgut""]","[""""]","[""15:12:01""]",[8.163533210754395],16.10.2021 15:12:33,DeutscheBarytIndustrieOwlEye
"""616ad263cd5800005b006513""",16.10.2021 15:23:47,"[""2021-10-16""]",[-0.6017186045646667],"[""Siebanlage-Grobgut""]","[""""]","[""15:23:33""]",[-0.20748916268348694],16.10.2021 15:23:47,DeutscheBarytIndustrieOwlEye
"""616ad295cd5800005b006539""",16.10.2021 15:24:37,"[""2021-10-16""]",[22.939897537231445],"[""Siebanlage-Grobgut""]","[""""]","[""15:23:58""]",[7.910309314727783],16.10.2021 15:24:37,DeutscheBarytIndustrieOwlEye
"""616ad3becd5800005b006569""",16.10.2021 15:29:33,"[""2021-10-16""]",[23.452869415283203],"[""Siebanlage-Grobgut""]","[""""]","[""15:28:59""]",[8.087196350097656],16.10.2021 15:29:33,DeutscheBarytIndustrieOwlEye
"""616ad4b0cd5800005b006599""",16.10.2021 15:33:35,"[""2021-10-16""]",[23.400436401367188],"[""Siebanlage-Grobgut""]","[""""]","[""15:32:59""]",[8.06911563873291],16.10.2021 15:33:35,DeutscheBarytIndustrieOwlEye
"""616ad8238a6d00001900607f""",16.10.2021 15:48:19,"[""2021-10-16""]",[22.971633911132812],"[""Siebanlage-Grobgut""]","[""""]","[""15:47:52""]",[7.921252727508545],16.10.2021 15:48:19,DeutscheBarytIndustrieOwlEye
"""616ad8cf8a6d0000190060af""",16.10.2021 15:51:11,"[""2021-10-16""]",[23.42645263671875],"[""Siebanlage-Grobgut""]","[""""]","[""15:50:45""]",[8.078086853027344],16.10.2021 15:51:11,DeutscheBarytIndustrieOwlEye
"""616ad9848a6d0000190060df""",16.10.2021 15:54:12,"[""2021-10-16""]",[23.24357032775879],"[""Siebanlage-Grobgut""]","[""""]","[""15:53:45""]",[8.015024185180664],16.10.2021 15:54:12,DeutscheBarytIndustrieOwlEye
"""616ada388a6d00001900610f""",16.10.2021 15:57:12,"[""2021-10-16""]",[23.104341506958008],"[""Siebanlage-Grobgut""]","[""""]","[""15:56:45""]",[7.967014312744141],16.10.2021 15:57:12,DeutscheBarytIndustrieOwlEye
"""616adaeb8a6d00001900613f""",16.10.2021 16:00:11,"[""2021-10-16""]",[23.113056182861328],"[""Siebanlage-Grobgut""]","[""""]","[""15:59:45""]",[7.9700188636779785],16.10.2021 16:00:11,DeutscheBarytIndustrieOwlEye
"""616adba08a6d00001900616f""",16.10.2021 16:03:11,"[""2021-10-16""]",[23.323442459106445],"[""Siebanlage-Grobgut""]","[""""]","[""16:02:45""]",[8.042566299438477],16.10.2021 16:03:11,DeutscheBarytIndustrieOwlEye
"""616adc548a6d00001900619f""",16.10.2021 16:06:11,"[""2021-10-16""]",[23.095067977905273],"[""Siebanlage-Grobgut""]","[""""]","[""16:05:45""]",[7.963816165924072],16.10.2021 16:06:11,DeutscheBarytIndustrieOwlEye
"""616add078a6d0000190061cf""",16.10.2021 16:09:11,"[""2021-10-16""]",[23.131507873535156],"[""Siebanlage-Grobgut""]","[""""]","[""16:08:45""]",[7.976381778717041],16.10.2021 16:09:11,DeutscheBarytIndustrieOwlEye
