_id,datetime,measurement.date,measurement.mass,measurement.name,measurement.remark,measurement.time,measurement.volume,modifeod,name
"""616a91b46c2600003f001445""",16.10.2021 10:47:47,"[""2021-10-16""]",[348.5579528808594],"[""Weissspat""]","[""""]","[""10:47:21""]",[116.18598175048828],16.10.2021 10:47:47,DeutscheBarytIndustrieOwlEye
"""616a93586c2600003f001475""",16.10.2021 10:54:48,"[""2021-10-16""]",[347.5216979980469],"[""Weissspat""]","[""""]","[""10:54:21""]",[115.84056854248047],16.10.2021 10:54:48,DeutscheBarytIndustrieOwlEye
"""616a93bf6c2600003f0014a5""",16.10.2021 10:56:31,"[""2021-10-16""]",[349.83709716796875],"[""Weissspat""]","[""""]","[""10:56:04""]",[116.61235809326172],16.10.2021 10:56:31,DeutscheBarytIndustrieOwlEye
"""616a94fc6c2600003f0014d5""",16.10.2021 11:01:48,"[""2021-10-16""]",[347.1418762207031],"[""Weissspat""]","[""""]","[""11:01:21""]",[115.7139663696289],16.10.2021 11:01:48,DeutscheBarytIndustrieOwlEye
"""616a96a06c2600003f001505""",16.10.2021 11:08:48,"[""2021-10-16""]",[349.8388366699219],"[""Weissspat""]","[""""]","[""11:08:21""]",[116.61294555664062],16.10.2021 11:08:48,DeutscheBarytIndustrieOwlEye
"""616a98446c2600003f001535""",16.10.2021 11:15:48,"[""2021-10-16""]",[345.73431396484375],"[""Weissspat""]","[""""]","[""11:15:21""]",[115.24476623535156],16.10.2021 11:15:48,DeutscheBarytIndustrieOwlEye
"""616a99e86c2600003f001565""",16.10.2021 11:22:48,"[""2021-10-16""]",[347.4359436035156],"[""Weissspat""]","[""""]","[""11:22:21""]",[115.81198120117188],16.10.2021 11:22:48,DeutscheBarytIndustrieOwlEye
"""616a9b8c6c2600003f001595""",16.10.2021 11:29:48,"[""2021-10-16""]",[346.5498352050781],"[""Weissspat""]","[""""]","[""11:29:21""]",[115.51660919189453],16.10.2021 11:29:48,DeutscheBarytIndustrieOwlEye
"""616a9d306c2600003f0015c5""",16.10.2021 11:36:48,"[""2021-10-16""]",[346.3887939453125],"[""Weissspat""]","[""""]","[""11:36:21""]",[115.46293640136719],16.10.2021 11:36:48,DeutscheBarytIndustrieOwlEye
"""616a9ed46c2600003f0015f5""",16.10.2021 11:43:48,"[""2021-10-16""]",[348.09320068359375],"[""Weissspat""]","[""""]","[""11:43:21""]",[116.03106689453125],16.10.2021 11:43:48,DeutscheBarytIndustrieOwlEye
"""616aa0786c2600003f001625""",16.10.2021 11:50:48,"[""2021-10-16""]",[346.04180908203125],"[""Weissspat""]","[""""]","[""11:50:21""]",[115.3472671508789],16.10.2021 11:50:48,DeutscheBarytIndustrieOwlEye
"""616aa21c6c2600003f001655""",16.10.2021 11:57:48,"[""2021-10-16""]",[347.2580871582031],"[""Weissspat""]","[""""]","[""11:57:21""]",[115.75270080566406],16.10.2021 11:57:48,DeutscheBarytIndustrieOwlEye
"""616aa3c06c2600003f001685""",16.10.2021 12:04:48,"[""2021-10-16""]",[349.4485168457031],"[""Weissspat""]","[""""]","[""12:04:21""]",[116.48284149169922],16.10.2021 12:04:48,DeutscheBarytIndustrieOwlEye
"""616aa5646c2600003f0016b5""",16.10.2021 12:11:48,"[""2021-10-16""]",[345.3572998046875],"[""Weissspat""]","[""""]","[""12:11:21""]",[115.11910247802734],16.10.2021 12:11:48,DeutscheBarytIndustrieOwlEye
"""616aa7096c2600003f0016e5""",16.10.2021 12:18:48,"[""2021-10-16""]",[345.86676025390625],"[""Weissspat""]","[""""]","[""12:18:21""]",[115.28892517089844],16.10.2021 12:18:48,DeutscheBarytIndustrieOwlEye
"""616aa8ac6c2600003f001715""",16.10.2021 12:25:48,"[""2021-10-16""]",[345.8902893066406],"[""Weissspat""]","[""""]","[""12:25:21""]",[115.29676055908203],16.10.2021 12:25:48,DeutscheBarytIndustrieOwlEye
"""616aaa516c2600003f001745""",16.10.2021 12:32:48,"[""2021-10-16""]",[347.32794189453125],"[""Weissspat""]","[""""]","[""12:32:21""]",[115.77598571777344],16.10.2021 12:32:48,DeutscheBarytIndustrieOwlEye
"""616aabf56c2600003f001775""",16.10.2021 12:39:48,"[""2021-10-16""]",[347.8725891113281],"[""Weissspat""]","[""""]","[""12:39:21""]",[115.95752716064453],16.10.2021 12:39:48,DeutscheBarytIndustrieOwlEye
"""616aad986c2600003f0017a5""",16.10.2021 12:46:48,"[""2021-10-16""]",[347.7282409667969],"[""Weissspat""]","[""""]","[""12:46:21""]",[115.90941619873047],16.10.2021 12:46:48,DeutscheBarytIndustrieOwlEye
"""616aaf3c6c2600003f0017d5""",16.10.2021 12:53:48,"[""2021-10-16""]",[346.47222900390625],"[""Weissspat""]","[""""]","[""12:53:21""]",[115.49073791503906],16.10.2021 12:53:48,DeutscheBarytIndustrieOwlEye
"""616ab0e06c2600003f001805""",16.10.2021 13:00:48,"[""2021-10-16""]",[349.26983642578125],"[""Weissspat""]","[""""]","[""13:00:21""]",[116.42327880859375],16.10.2021 13:00:48,DeutscheBarytIndustrieOwlEye
"""616ab2846c2600003f001835""",16.10.2021 13:07:48,"[""2021-10-16""]",[343.44512939453125],"[""Weissspat""]","[""""]","[""13:07:21""]",[114.48170471191406],16.10.2021 13:07:48,DeutscheBarytIndustrieOwlEye
"""616ab4286c2600003f001865""",16.10.2021 13:14:48,"[""2021-10-16""]",[348.1176452636719],"[""Weissspat""]","[""""]","[""13:14:21""]",[116.03921508789062],16.10.2021 13:14:48,DeutscheBarytIndustrieOwlEye
"""616ab5cc6c2600003f001895""",16.10.2021 13:21:48,"[""2021-10-16""]",[346.4574890136719],"[""Weissspat""]","[""""]","[""13:21:21""]",[115.48583221435547],16.10.2021 13:21:48,DeutscheBarytIndustrieOwlEye
"""616ab76f6c2600003f0018c5""",16.10.2021 13:28:47,"[""2021-10-16""]",[345.7892761230469],"[""Weissspat""]","[""""]","[""13:28:21""]",[115.26309204101562],16.10.2021 13:28:47,DeutscheBarytIndustrieOwlEye
"""616ab9146c2600003f0018f5""",16.10.2021 13:35:48,"[""2021-10-16""]",[347.6091003417969],"[""Weissspat""]","[""""]","[""13:35:21""]",[115.86969757080078],16.10.2021 13:35:48,DeutscheBarytIndustrieOwlEye
"""616abab86c2600003f001925""",16.10.2021 13:42:48,"[""2021-10-16""]",[346.78521728515625],"[""Weissspat""]","[""""]","[""13:42:21""]",[115.5950698852539],16.10.2021 13:42:48,DeutscheBarytIndustrieOwlEye
"""616abc5c6c2600003f001955""",16.10.2021 13:49:47,"[""2021-10-16""]",[346.1770935058594],"[""Weissspat""]","[""""]","[""13:49:21""]",[115.39236450195312],16.10.2021 13:49:47,DeutscheBarytIndustrieOwlEye
"""616abe006c2600003f001985""",16.10.2021 13:56:48,"[""2021-10-16""]",[341.68780517578125],"[""Weissspat""]","[""""]","[""13:56:21""]",[113.89594268798828],16.10.2021 13:56:48,DeutscheBarytIndustrieOwlEye
"""616abfa46c2600003f0019b5""",16.10.2021 14:03:48,"[""2021-10-16""]",[349.8571472167969],"[""Weissspat""]","[""""]","[""14:03:21""]",[116.61905670166016],16.10.2021 14:03:48,DeutscheBarytIndustrieOwlEye
